first-contentful-paint,largest-contentful-paint,first-meaningful-paint,speed-index,total-blocking-time,max-potential-fid,cumulative-layout-shift,server-response-time,interactive,mainthread-work-breakdown,bootup-time,network-rtt,network-server-latency,metrics,prioritize-lcp-image,total-byte-weight,unminified-javascript,unused-javascript,uses-text-compression,dom-size,uses-rel-preconnect
1246.970311226373,1201.7849666989407,107.51656030475056,,,[object Object],281.2562105670736,85.32147550945051,8.622222946030684,1179.0177894329258,1179.2134999999998,1201.7849666989407,1214.5612999999996,1460.2739999999994
2897.0877047835793,2422.4274999999993,670.3843669631561,,,[object Object],1408.8967211072973,655.7002161731365,23.13994035652558,2313.4565288927024,2316.1285450251944,2422.4274999999993,3711.0726999999997,3722.3532499999997
1246.970311226373,1201.7849666989407,107.51656030475056,,,[object Object],281.2562105670736,85.32147550945051,8.622222946030684,1179.0177894329258,1179.2134999999998,1201.7849666989407,1214.5612999999996,1460.2739999999994
1695.0599316505682,1661.8362556731945,270.9249421394071,,,[object Object],752.0325580802844,202.27367560975364,15.983207264866046,1447.0178845815947,1470.6414656725324,1661.8362556731945,1696.753609663642,2199.050442661879
43.4,43,1.7146428199482249,,,[object Object],5,1.4799999999999998,3.9507899077148037,41,42.5,43,44.5,46
76.4,76,1.7146428199482247,,,[object Object],5,1.480000000000001,2.244296884748985,74,75.5,76,77.5,79
0.00010669515301589495,0.00010669515301589495,0,,,[object Object],0,0,0,0.00010669515301589495,0.00010669515301589495,0.00010669515301589495,0.00010669515301589495,0.00010669515301589495
26.431400000000004,3.666,45.31542190292395,,,[object Object],113.798,36.25144,171.44540925915368,117.06,3.262,3.666,3.9400000000000004,4.229
1923.2167160254758,1859.0746712041193,117.89250160000262,,,[object Object],305.0450910767381,93.5071135898093,6.129964481779232,1851.939408923261,1853.8562499999998,1859.0746712041193,1894.2287499999998,2156.984499999999
334.40699999998844,332.72899999998833,10.066121060269825,,,[object Object],27.399000000000342,9.006000000000427,3.0101406550311967,320.7689999999877,327.20799999998826,332.72899999998833,343.16099999998994,348.16799999998807
193.44339999998834,192.46999999998832,5.507088472142409,,,[object Object],14.548000000001736,4.974480000000244,2.8468732829048395,185.93499999998775,189.4889999999884,192.46999999998832,198.83999999998784,200.4829999999895
186.49578000000002,305.651,152.198175576587,,,[object Object],313.60269999999997,149.09786400000002,81.6094474505466,0.1143,0.1326,305.651,312.864,313.717
388.5722370806322,326.59,94.68988602466715,,,[object Object],202.07861410380536,92.41708449675865,24.36866996367992,302.044,306.04,326.59,504.0645712993557,504.12261410380535
1923.2,1859,117.89385056057844,,,[object Object],305,93.52000000000002,6.130087903524253,1852,1854,1859,1894,2157
42.29475425987111,46.778299999999945,20.32072296156923,,,[object Object],63.36559999999986,14.2445417039484,48.045492442662926,43.53457129935555,44.428499999999985,46.778299999999945,6.68340000000012,70.04899999999998
1569624,1569624,0,,,[object Object],0,0,0,1569624,1569624,1569624,1569624,1569624
392,400,16,,,[object Object],40,12.8,4.081632653061225,360,400,400,400,400
496,480,19.595917942265423,,,[object Object],40,19.2,3.950789907714803,480,480,480,520,520
990,840,163.82917933017916,,,[object Object],350,160,16.548401952543347,1190,1190,840,850,880
3016,3016,0,,,[object Object],0,0,0,3016,3016,3016,3016,3016
115.50749994874,115.50749994874,1.5315000212192587,,,[object Object],3.0630000424385173,1.5315000212192587,1.3258879483140997,113.97599992752075,117.03899996995926
